"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-09-26","0.17","0.0","0.0",,"78","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-09-27","0.00","0.0","0.0",,"77","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-09-28","0.00","0.0","0.0",,"74","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-09-29","0.06","0.0","0.0",,"75","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-09-30","0.00","0.0","0.0",,"67","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-01","0.00","0.0","0.0",,"73","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-02","0.00","0.0","0.0",,"80","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-03","0.00","0.0","0.0",,"78","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-04","0.00","0.0","0.0",,"77","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-05","0.00","0.0","0.0",,"79","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-06","0.00","0.0","0.0",,"77","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-07","0.23","0.0","0.0",,"76","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-08","4.26","0.0","0.0",,"73","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-09","0.01","0.0","0.0",,"59","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-10","0.07","0.0","0.0",,"61","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-11","0.13","0.0","0.0",,"64","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-12","4.26","0.0","0.0",,"58","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-13","2.75","0.0","0.0",,"60","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-14","1.54","0.0","0.0",,"62","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-15","0.00","0.0","0.0",,"72","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-16","0.00","0.0","0.0",,"63","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-17","0.00","0.0","0.0",,"64","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-18","0.00","0.0","0.0",,"70","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-19","0.00","0.0","0.0",,"69","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-20","0.00","0.0","0.0",,"62","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-21","0.00","0.0","0.0",,"56","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-22","1.12","0.0","0.0",,"55","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-23","0.00","0.0","0.0",,"54","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-24","1.09","0.0","0.0",,"52","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-25","1.26","0.0","0.0",,"50","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-26","0.01","0.0","0.0",,"51","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-27","0.00","0.0","0.0",,"48","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-28","0.00","0.0","0.0",,"50","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-29","0.00","0.0","0.0",,"48","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-30","0.00","0.0","0.0",,"67","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10-31","0.00","0.0","0.0",,"68","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-01","0.00","0.0","0.0",,"69","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-02","0.00","0.0","0.0",,"57","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-03","0.00","0.0","0.0",,"65","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-04","0.00","0.0","0.0",,"68","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-05","0.00","0.0","0.0",,"72","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-06","0.01","0.0","0.0",,"69","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-07","0.00","0.0","0.0",,"62","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-08","0.00","0.0","0.0",,"63","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-09","0.28","0.0","0.0",,"62","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-10","0.08","0.0","0.0",,"62","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-11","0.00","0.0","0.0",,"47","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-12","0.00","0.0","0.0",,"56","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-13","0.00","0.0","0.0",,"65","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-14","0.00","0.0","0.0",,"65","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-15","0.02","0.0","0.0",,"62","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-16","0.84","0.0","0.0",,"68","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-17","0.03","0.0","0.0",,"46","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-18","0.00","0.0","0.0",,"41","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-19","0.00","0.0","0.0",,"46","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-20","0.00","0.0","0.0",,"57","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-21","0.55","0.0","0.0",,"53","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-22","0.84","0.0","0.0",,"48","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-23","0.00","0.0","0.0",,"36","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-24","0.10","0.0","0.0",,"49","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-25","0.00","0.0","0.0",,"33","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-26","0.00","0.0","0.0",,"42","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-27","0.00","0.0","0.0",,"52","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-28","0.00","0.0","0.0",,"62","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-29","0.71","0.0","0.0",,"63","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11-30","1.01","0.0","0.0",,"63","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-01","0.00","0.0","0.0",,"47","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-02","0.00","0.0","0.0",,"43","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-03","0.00","0.0","0.0",,"36","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-04","0.32","2.5","2.0",,"34","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-05","0.00","0.0","1.0",,"35","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-06","0.07","1.0","1.0",,"37","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-07","0.00","0.0","1.0",,"32","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-08","0.00","0.0","0.0",,"32","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-09","0.74","5.8","2.0",,"38","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-10","0.00","0.0","6.0",,"36","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-11","0.00","0.0","6.0",,"39","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-12","0.00","0.0","4.0",,"37","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-13","0.00","0.0","3.0",,"26","17",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-14","0.00","0.0","1.0",,"24","14",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-15","0.24","0.0","1.0",,"38","18",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-16","1.58","0.0","0.0",,"54","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-17","0.00","0.0","0.0",,"41","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-18","0.00","0.0","0.0",,"40","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-19","0.00","0.0","0.0",,"37","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-20","0.00","0.0","0.0",,"36","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-21","0.00","0.0","0.0",,"33","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-22","0.00","0.0","0.0",,"37","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-23","0.00","0.0","0.0",,"51","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-24","0.00","0.0","0.0",,"55","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-25","0.84","0.0","0.0",,"54","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-26","0.11","0.0","0.0",,"53","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-27","0.00","0.0","0.0",,"43","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-28","0.00","0.0","0.0",,"50","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-29","0.56","0.0","0.0",,"51","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-30","0.00","0.0","0.0",,"47","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12-31","0.14","0.4","0.0",,"36","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-01","0.00","0.0","0.0",,"42","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-02","0.63","0.0","0.0",,"48","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-03","1.13","0.0","0.0",,"40","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-04","0.00","0.0","0.0",,"38","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-05","0.05","0.0","0.0",,"50","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-06","0.00","0.0","0.0",,"43","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-07","0.00","0.0","0.0",,"35","25",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-08","0.00","0.0","0.0",,"46","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-09","0.00","0.0","0.0",,"60","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-10","0.00","0.0","0.0",,"49","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-11","0.23","0.0","0.0",,"52","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-12","0.00","0.0","0.0",,"57","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-13","0.00","0.0","0.0",,"54","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-14","1.17","0.0","0.0",,"57","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-15","0.12","2.0","2.0",,"32","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-16","0.00","0.0","1.0",,"32","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-17","0.16","0.0","0.0",,"44","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-18","0.59","0.0","0.0",,"58","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-19","0.00","0.0","0.0",,"47","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-20","0.00","0.0","0.0",,"61","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-21","0.00","0.0","0.0",,"63","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-22","0.00","0.0","0.0",,"43","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-23","0.68","0.0","0.0",,"40","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-24","0.00","0.0","0.0",,"46","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-25","0.00","0.0","0.0",,"42","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-26","0.00","0.0","0.0",,"35","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-27","0.00","0.0","0.0",,"43","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-28","0.00","0.0","0.0",,"58","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-29","0.14","0.0","0.0",,"53","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-30","0.01","0.0","0.0",,"64","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01-31","0.08","0.0","0.0",,"42","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-01","0.00","0.0","0.0",,"41","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-02","0.00","0.0","0.0",,"52","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-03","0.58","0.0","0.0",,"62","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-04","0.23","0.0","0.0",,"53","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-05","0.15","0.0","0.0",,"55","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-06","0.00","0.0","0.0",,"39","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-07","0.00","0.0","0.0",,"43","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-08","0.00","0.0","0.0",,"36","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-09","0.00","0.0","0.0",,"36","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-10","0.00","0.0","0.0",,"37","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-11","0.20","2.8","0.0",,"36","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-12","1.66","24.1","12.0",,"28","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-13","0.00","0.0","17.0",,"36","19",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-14","0.00","0.0","15.0",,"41","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-15","0.00","0.0","13.0",,"56","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-16","0.00","0.0","8.0",,"59","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-17","0.06","0.0","2.0",,"58","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-18","0.00","0.0","0.0",,"35","15",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-19","0.00","0.0","0.0",,"30","15",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-20","0.00","0.0","0.0",,"36","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-21","0.00","0.0","0.0",,"41","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-22","0.00","0.0","0.0",,"45","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-23","0.00","0.0","0.0",,"48","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-24","0.00","0.0","0.0",,"42","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-25","0.00","0.0","0.0",,"50","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-26","0.00","0.0","0.0",,"29","18",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-27","0.00","0.0","0.0",,"30","18",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02-28","0.00","0.0","0.0",,"33","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-01","0.00","0.0","0.0",,"41","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-02","0.52","1.3","0.0",,"35","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-03","0.00","0.0","1.0",,"33","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-04","0.00","0.0","1.0",,"39","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-05","0.00","0.0","0.0",,"45","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-06","0.00","0.0","0.0",,"43","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-07","0.00","0.0","0.0",,"44","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-08","0.00","0.0","0.0",,"49","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-09","0.00","0.0","0.0",,"51","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-10","0.00","0.0","0.0",,"74","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-11","0.00","0.0","0.0",,"63","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-12","0.23","0.0","0.0",,"55","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-13","0.00","0.0","0.0",,"62","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-14","0.03","0.0","0.0",,"62","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-15","0.00","0.0","0.0",,"45","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-16","0.00","0.0","0.0",,"48","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-17","0.00","0.0","0.0",,"46","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-18","0.00","0.0","0.0",,"42","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-19","0.00","0.0","0.0",,"42","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-20","0.00","0.0","0.0",,"41","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-21","0.00","0.0","0.0",,"44","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-22","0.00","0.0","0.0",,"46","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-23","0.00","0.0","0.0",,"54","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-24","0.00","0.0","0.0",,"52","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-25","0.00","0.0","0.0",,"47","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-26","0.02","0.0","0.0",,"51","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-27","0.00","0.0","0.0",,"58","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-28","0.00","0.0","0.0",,"56","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-29","0.00","0.0","0.0",,"63","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-30","0.00","0.0","0.0",,"67","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03-31","0.00","0.0","0.0",,"70","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-01","0.00","0.0","0.0",,"75","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-02","0.00","0.0","0.0",,"68","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-03","0.65","0.0","0.0",,"58","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-04","0.07","0.0","0.0",,"55","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-05","0.18","0.1","0.0",,"47","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-06","0.00","0.0","0.0",,"53","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-07","0.01","0.0","0.0",,"66","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-08","0.61","0.0","0.0",,"63","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-09","0.00","0.0","0.0",,"58","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-10","0.00","0.0","0.0",,"62","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-11","0.00","0.0","0.0",,"68","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-12","0.00","0.0","0.0",,"64","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-13","0.00","0.0","0.0",,"78","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-14","0.21","0.0","0.0",,"67","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-15","0.00","0.0","0.0",,"80","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-16","0.00","0.0","0.0",,"67","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-17","0.00","0.0","0.0",,"63","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-18","0.00","0.0","0.0",,"72","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-19","0.00","0.0","0.0",,"75","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-20","0.00","0.0","0.0",,"83","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-21","0.00","0.0","0.0",,"62","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-22","1.23","0.0","0.0",,"47","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-23","2.34","0.0","0.0",,"62","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-24","0.23","0.0","0.0",,"62","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-25","0.03","0.0","0.0",,"71","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-26","0.00","0.0","0.0",,"60","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-27","0.00","0.0","0.0",,"74","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-28","0.00","0.0","0.0",,"64","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-29","0.00","0.0","0.0",,"64","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-30","0.00","0.0","0.0",,"70","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-01","0.00","0.0","0.0",,"71","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-02","0.00","0.0","0.0",,"70","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-03","0.09","0.0","0.0",,"71","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-04","0.00","0.0","0.0",,"82","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-05","0.00","0.0","0.0",,"80","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-06","0.00","0.0","0.0",,"77","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-07","0.00","0.0","0.0",,"67","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-08","0.00","0.0","0.0",,"63","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-09","0.00","0.0","0.0",,"62","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-10","0.00","0.0","0.0",,"69","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-11","0.10","0.0","0.0",,"62","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-12","1.53","0.0","0.0",,"72","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-13","0.00","0.0","0.0",,"71","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-14","0.00","0.0","0.0",,"61","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-15","0.64","0.0","0.0",,"62","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-16","0.67","0.0","0.0",,"63","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-17","0.00","0.0","0.0",,"71","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-18","0.24","0.0","0.0",,"73","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-19","1.04","0.0","0.0",,"61","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-20","0.00","0.0","0.0",,"68","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-21","0.05","0.0","0.0",,"70","50",
